  Doc.comer.;Denominación;Fecha doc.;Ctd.conf.;Pedido;Nº de pedido;Fe.entrega;Creado;Solic.;Tp.cambio;Ctd.ped.;Alm.;Material;UMB;Nombre 1;MonCd;   Prc.neto;   Valor neto;       Neto;Status;GVen;UM;Sal.mcías.;Mon.;Fe.precio;Creado el;Hora;ClVt;Und;CB;Carácter;Número;Vendedor;Tx Gr.Ventas;Fe.ped.APP;Hora APP
1002065819;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);10.02.2026;2,000;100080260209010;100080260209010;10.02.2026;NANAZCO;10003230;1,00000;2,000;3000;50001016;UN;ORIENTE DISTRIBUCION, C.A;;914,31;       3.616.730,07;51.201,56;concluido/a;101;CJ;10.02.2026;VED;20.02.2026;10.02.2026;084215;ZT01;28,000;2,000;024657;100080;OSKARINA DEL C. VILLARRUEL;GV Ger. Reg. Oriente;09.02.2026;16:14:22
1002065818;FRIENDS TS TELA REGULAR (12x14UN);10.02.2026;1,000;100048260209015;100048260209015;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50001109;PAQ;SUPERMERCADO OCCIDENTE, C.A;;2,00;             101,86;24,00;concluido/a;100;BTO;10.02.2026;USD;18.02.2026;10.02.2026;084212;ZT01;12,000;1,000;024656;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:08:44
1002065818;FRIENDS TS XTREME SEC REGULAR (12x14UN);10.02.2026;1,000;100048260209015;100048260209015;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50001108;PAQ;SUPERMERCADO OCCIDENTE, C.A;;2,00;102,39;24,00;concluido/a;100;BTO;10.02.2026;USD;18.02.2026;10.02.2026;084212;ZT01;12,000;1,000;024656;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:08:44
1002065818;FRIENDS PD REGULAR S/P (12X40UN);10.02.2026;1,000;100048260209015;100048260209015;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50001106;PAQ;SUPERMERCADO OCCIDENTE, C.A;;2,25;             101,86;26,98;concluido/a;100;BTO;10.02.2026;USD;18.02.2026;10.02.2026;084212;ZT01;12,000;1,000;024656;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:08:44
1002065818;FRIENDS PD REGULAR S/P (24X20UN);10.02.2026;1,000;100048260209015;100048260209015;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50001130;PAQ;SUPERMERCADO OCCIDENTE, C.A;;1,12;             101,86;26,88;concluido/a;100;BTO;10.02.2026;USD;18.02.2026;10.02.2026;084212;ZT01;24,000;1,000;024656;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:08:44
1002065817;CHICCO BS COLONIA (10x220ML);10.02.2026;1,000;100048260209014;100048260209014;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50000970;UN;SUPERMERCADO OCCIDENTE, C.A;;4,10;             220,48;41,02;concluido/a;100;CJ;10.02.2026;USD;18.02.2026;10.02.2026;084207;ZT01;10,000;1,000;024655;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:05:24
1002065817;CHICCO BS COLONIA (28x100ML);10.02.2026;1,000;100048260209014;100048260209014;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50001011;UN;SUPERMERCADO OCCIDENTE, C.A;;2,25;             220,48;63,00;concluido/a;100;CJ;10.02.2026;USD;18.02.2026;10.02.2026;084207;ZT01;28,000;1,000;024655;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:05:24
1002065817;CHICCO BS TH ORIGINAL (24x72UN);10.02.2026;1,000;100048260209014;100048260209014;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50000974;PAQ;SUPERMERCADO OCCIDENTE, C.A;;2,14;             220,48;51,30;concluido/a;100;CJ;10.02.2026;USD;18.02.2026;10.02.2026;084207;ZT01;24,000;1,000;024655;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:05:24
1002065817;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);10.02.2026;1,000;100048260209014;100048260209014;10.02.2026;NANAZCO;10003445;396,36740;1,000;3000;50000981;PAQ;SUPERMERCADO OCCIDENTE, C.A;;8,87;             220,48;35,46;concluido/a;100;BTO;10.02.2026;USD;18.02.2026;10.02.2026;084207;ZT01;4,000;1,000;024655;100048;ALEXANDER JOSE MOGOLLON;GV. Ger. Reg. Occid.;09.02.2026;15:05:24
1351011149;AMY TALCO PARA BEBES (24x200G);09.02.2026;18,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;18,000;3000;50000106;UN;DROGUERIA COBECA CENTRO C.A.;;5,02;           8.327,61;90,36;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;24,000;18,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;FRIENDS PD REGULAR S/P (12X40);09.02.2026;0,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;402,33430;32,000;3000;50000373;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,49;           8.327,61;79,68;no suministrado;104;PAQ;09.02.2026;USD;20.02.2026;09.02.2026;143645;ZKE0;12,000;32,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;AMY HISOPOS (48x60UN);09.02.2026;231,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;231,000;3000;50000443;PAQ;DROGUERIA COBECA CENTRO C.A.;;1,07;           8.327,61;247,17;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;48,000;231,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;AMY MOTAS DE ALGODON (12x50UN);09.02.2026;24,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;24,000;3000;50000517;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,17;           8.327,61;52,08;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;24,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;AMY CHAMPU PARA BEBES (10x200ML);09.02.2026;7,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;7,000;3000;50000532;UN;DROGUERIA COBECA CENTRO C.A.;;2,81;           8.327,61;19,67;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;7,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA CLASSIC L REG (6x6UN);09.02.2026;34,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;34,000;3000;50000627;PAQ;DROGUERIA COBECA CENTRO C.A.;;7,49;7.066,47;254,66;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;6,000;34,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA POST PARTO PREMIUM (12X10UN);09.02.2026;241,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;241,000;3000;50000632;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,24;           8.327,61;539,84;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;241,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SIEMPRE SECO BASICO M (6X6UN);09.02.2026;128,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;128,000;3000;50000639;PAQ;DROGUERIA COBECA CENTRO C.A.;;5,03;           8.327,61;643,84;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;6,000;128,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SIEMPRE SECO BASICO G (6X6UN);09.02.2026;109,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;109,000;3000;50000640;PAQ;DROGUERIA COBECA CENTRO C.A.;;5,56;           8.327,61;606,04;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;6,000;109,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;ACTIVA PD PERD. OCASIONALES (12X40UN);09.02.2026;19,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;19,000;3000;50000884;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,85;           8.327,61;54,15;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;19,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;AMY ACEITE PARA BEBES (10x220ML);09.02.2026;31,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;31,000;3000;50000899;UN;DROGUERIA COBECA CENTRO C.A.;;4,60;           8.327,61;142,60;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;31,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;AMY COLONIA PARA BEBES (10x220ML);09.02.2026;20,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;20,000;3000;50000902;UN;DROGUERIA COBECA CENTRO C.A.;;3,82;8.707,15;76,40;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;20,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA COMFORT M REG (6x6UN);09.02.2026;87,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;87,000;3000;50000921;PAQ;DROGUERIA COBECA CENTRO C.A.;;6,85;           8.327,61;595,95;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;6,000;87,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA COMFORT L REG (6x6UN);09.02.2026;56,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;56,000;3000;50000922;PAQ;DROGUERIA COBECA CENTRO C.A.;;8,07;           8.327,61;451,92;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;6,000;56,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA BC JABON LIQ CORPO (12x200ML);09.02.2026;2,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;2,000;3000;50000953;UN;DROGUERIA COBECA CENTRO C.A.;;5,22;           8.327,61;10,44;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;2,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA BC CREMA DERMO PROTECTORA 130G;09.02.2026;1,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;1,000;3000;50000955;UN;DROGUERIA COBECA CENTRO C.A.;;6,98;           8.327,61;6,98;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;1,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA PROTECTOR DE CAMA (6X10UN);09.02.2026;38,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;38,000;3000;50000957;PAQ;DROGUERIA COBECA CENTRO C.A.;;7,41;           8.327,61;281,58;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;6,000;38,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS CHAMPU CABELLONORMAL(10x200ML);09.02.2026;11,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;11,000;3000;50000963;UN;DROGUERIA COBECA CENTRO C.A.;;3,90;           8.327,61;42,90;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;11,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS CHAMPU CABELLO CLARO(10x200ML);09.02.2026;9,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;9,000;3000;50000964;UN;DROGUERIA COBECA CENTRO C.A.;;3,90;           8.327,61;35,10;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;9,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS LOCION (10x200ML);09.02.2026;7,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;7,000;3000;50000965;UN;DROGUERIA COBECA CENTRO C.A.;;3,98;           8.327,61;27,86;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;7,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS TALCO (24x200G);09.02.2026;16,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;16,000;3000;50000969;UN;DROGUERIA COBECA CENTRO C.A.;;5,30;           8.327,61;84,80;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;24,000;16,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS ACEITE (10x220ML);09.02.2026;26,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;26,000;3000;50000971;UN;DROGUERIA COBECA CENTRO C.A.;;5,72;           8.327,61;148,72;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;26,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS TH ORIGINAL (24x72UN);09.02.2026;108,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;108,000;3000;50000974;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,52;           8.327,61;272,16;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;24,000;108,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS TH ORIGINAL (20x48UN);09.02.2026;14,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;14,000;3000;50000975;PAQ;DROGUERIA COBECA CENTRO C.A.;;1,76;           8.327,61;24,64;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;20,000;14,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);09.02.2026;6,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;6,000;3000;50000981;PAQ;DROGUERIA COBECA CENTRO C.A.;;10,48;           8.327,61;62,88;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;4,000;6,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);09.02.2026;23,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;23,000;3000;50000986;UN;DROGUERIA COBECA CENTRO C.A.;;3,90;           8.327,61;89,70;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;10,000;23,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO PAÑAL DE NIÑO M REG (8X20UN);09.02.2026;11,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;11,000;3000;50000990;PAQ;DROGUERIA COBECA CENTRO C.A.;;5,41;           8.327,61;59,51;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;8,000;11,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO PAÑAL DE NIÑO G REG (8X20UN);09.02.2026;2,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;2,000;3000;50000992;PAQ;DROGUERIA COBECA CENTRO C.A.;;5,82;7.103,61;11,64;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;8,000;2,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);09.02.2026;2,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;2,000;3000;50000993;PAQ;DROGUERIA COBECA CENTRO C.A.;;6,00;           8.327,61;12,00;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;8,000;2,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;AMY SEC TH MANZANILLA P/BEBES (24x72UN);09.02.2026;170,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;170,000;3000;50001005;PAQ;DROGUERIA COBECA CENTRO C.A.;;1,70;6.736,66;289,00;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;24,000;170,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS CHAMPU CABELLOOSCURO(28x100ML);09.02.2026;6,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;6,000;3000;50001009;UN;DROGUERIA COBECA CENTRO C.A.;;2,26;           8.327,61;13,56;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;28,000;6,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS ACEITE (28x100ML);09.02.2026;24,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;24,000;3000;50001012;UN;DROGUERIA COBECA CENTRO C.A.;;3,31;           8.327,61;79,44;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;28,000;24,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);09.02.2026;2,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;2,000;3000;50001016;UN;DROGUERIA COBECA CENTRO C.A.;;2,26;           8.327,61;4,52;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;28,000;2,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS GEL ANTIBACTERIAL (28x100ML);09.02.2026;9,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;9,000;3000;50001019;UN;DROGUERIA COBECA CENTRO C.A.;;2,04;9.575,35;18,36;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;28,000;9,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS LOCION (28x100ML);09.02.2026;3,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;3,000;3000;50001020;UN;DROGUERIA COBECA CENTRO C.A.;;2,34;           8.327,61;7,02;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;28,000;3,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS COTONCITO (32x100UN);09.02.2026;147,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;147,000;3000;50001023;PAQ;DROGUERIA COBECA CENTRO C.A.;;1,34;           8.327,61;196,98;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;32,000;147,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS COTONCITO (48x60UN);09.02.2026;137,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;137,000;3000;50001024;PAQ;DROGUERIA COBECA CENTRO C.A.;;1,18;           8.327,61;161,66;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;48,000;137,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS JABON EN BARRA P/NIÑOS(30x90);09.02.2026;12,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;12,000;3000;50001039;UN;DROGUERIA COBECA CENTRO C.A.;;1,94;           8.327,61;23,28;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;30,000;12,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS TALCO (24x100G);09.02.2026;40,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;40,000;3000;50001045;UN;DROGUERIA COBECA CENTRO C.A.;;2,99;           8.327,61;119,60;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;24,000;40,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS ACEITE CREMOSO (28x100ML);09.02.2026;12,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;12,000;3000;50001046;UN;DROGUERIA COBECA CENTRO C.A.;;1,91;8.717,26;22,92;concluido/a;104;UN;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;28,000;12,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA CLASSIC M (4X20UN) PROMOPACK;09.02.2026;12,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;12,000;3000;50001047;PAQ;DROGUERIA COBECA CENTRO C.A.;;16,91;           8.327,61;202,92;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;4,000;12,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA CLASSIC L (4X20UN) PROMOPACK;09.02.2026;28,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;28,000;3000;50001048;PAQ;DROGUERIA COBECA CENTRO C.A.;;19,96;           8.327,61;558,88;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;4,000;28,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA COMFORT M (4X20UN) PROMOPACK;09.02.2026;24,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;24,000;3000;50001049;PAQ;DROGUERIA COBECA CENTRO C.A.;;18,26;           8.327,61;438,24;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;4,000;24,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;SECUREZZA COMFORT L (4X20UN) PROMOPACK;09.02.2026;14,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;14,000;3000;50001050;PAQ;DROGUERIA COBECA CENTRO C.A.;;21,52;           8.327,61;301,28;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;4,000;14,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO BS COTONCITO(12x300UN PAGA 200UN);09.02.2026;33,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;33,000;3000;50001051;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,85;           8.327,61;94,05;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;33,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;FRIENDS TS NOCTURNA CON ALAS (36X10UN);09.02.2026;17,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;17,000;3000;50001067;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,37;           8.327,61;40,29;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;36,000;17,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;FRIENDS TS XTREME SEC REGULAR (12x14UN);09.02.2026;24,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;24,000;3000;50001108;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,21;           8.327,61;53,04;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;24,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;FRIENDS TS TELA REGULAR (12x14UN);09.02.2026;34,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;34,000;3000;50001109;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,21;           8.327,61;75,14;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;34,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;FRIENDS PD MANZANILLA (12X40UN);09.02.2026;13,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;13,000;3000;50001110;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,55;           8.327,61;33,15;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;13,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);09.02.2026;75,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;75,000;3000;50001111;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,31;           8.327,61;173,25;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;12,000;75,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;FRIENDS PD MANZANILLA (24X20UN);09.02.2026;14,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;14,000;3000;50001133;PAQ;DROGUERIA COBECA CENTRO C.A.;;1,24;           8.327,61;17,36;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;24,000;14,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;LADYFACE DISCOS DE ALG (8x80UN)PROMO3x2;09.02.2026;3,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;3,000;3000;50001136;PAQ;DROGUERIA COBECA CENTRO C.A.;;5,48;           8.327,61;16,44;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;8,000;3,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;LADY FACE DISCOS DE ALGODON (24x80UN);09.02.2026;1,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;1,000;3000;50001137;PAQ;DROGUERIA COBECA CENTRO C.A.;;2,74;           8.327,61;2,74;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;24,000;1,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
1351011149;CHICCO PAÑAL DE NIÑO XXG REG (8X20UN);09.02.2026;36,000;100017260209113;100017260209113;09.02.2026;NANAZCO;10000153;382,63180;36,000;3000;50001139;PAQ;DROGUERIA COBECA CENTRO C.A.;;6,00;           8.327,61;216,00;concluido/a;104;PAQ;09.02.2026;USD;09.02.2026;09.02.2026;143645;ZKE0;8,000;36,000;;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;;
