Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11001882;ETIQUETAS IDENTIF 15*20 CM GRANDES;1300;1000;PZA;5000,00;153945,24;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11001882;ETIQUETAS IDENTIF 15*20 CM GRANDES;1300;2000;PZA;657,00;20228,41;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2000-Producción;1300-Proyectos PET
11001887;MASTERBACH AZULPARA AGUAMINERALPL5161014;1300;1000;KG;857,60;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001889;MASTERBACH DORADO PLG3610078 (LICORES);1300;1000;KG;14,40;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001894;MASTERBACH VERDE PL63610125;1300;1000;KG;10,20;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001895;MASTERBATCH AZULMALTINPOLAR PL53610146ZN;1300;1000;KG;1541,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001898;PALETAS DE TAPAS 1,20x 1,00;1300;2003;PZA;106,00;339622,72;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2003-Semiterminados;1300-Proyectos PET
11001900;PEGAS (DALBERT) BAMFUTURA 1726;1300;1000;KG;93,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001905;POLIETILENO PEAD LG ME 2500 LOTE23553M;1300;1000;KG;50,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001908;REMAFIN AMARILLO PL13610089-ZN (VALLE);1300;1000;KG;21,80;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001911;TINTA COKE RED ZELLER+GMELIN RH77311245;1300;1000;KG;7,00;30101,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001911;TINTA COKE RED ZELLER+GMELIN RH77311245;1300;2000;KG;0,77;3311,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11001917;TINTA REFLEX AZUL PANTONE 7760 OFFSET SE;1300;1000;KG;2,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001917;TINTA REFLEX AZUL PANTONE 7760 OFFSET SE;1300;2000;KG;0,80;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11001921;PELICULA POLIETILENO 17 MIC SOPLADO;1300;1000;KG;752,00;1275329,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11001921;PELICULA POLIETILENO 17 MIC SOPLADO;1300;2000;KG;53,44;90621,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2000-Producción;1300-Proyectos PET
11001923;SEPARADORES DE SOPLADO;1300;2000;PZA;516,00;34010,18;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2000-Producción;1300-Proyectos PET
11001923;SEPARADORES DE SOPLADO;1300;2003;PZA;1155,00;76127,44;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2003-Semiterminados;1300-Proyectos PET
11001925;PALETA DE SOPLADO 1,41x 1,11m;1300;2003;PZA;896,00;51522,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2003-Semiterminados;1300-Proyectos PET
11001926;MARCOS 1,41x1,11m;1300;1007;PZA;35,00;150,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1007-Rechazado;1300-Proyectos PET
11001926;MARCOS 1,41x1,11m;1300;2003;PZA;4751,00;20402,18;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2003-Semiterminados;1300-Proyectos PET
11001927;RESINA PET (POLIETILENO TEREFTALATO)1101;1300;1000;KG;62100,00;27624439,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001927;RESINA PET (POLIETILENO TEREFTALATO)1101;1300;1007;KG;1533,00;681936,64;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1007-Rechazado;1300-Proyectos PET
11001927;RESINA PET (POLIETILENO TEREFTALATO)1101;1300;2000;KG;104868,23;46649373,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11001929;ADITIVO DESLIZANTE CRODAMIDE ER BEADS;1300;1000;KG;3039,16;1248809,68;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11001929;ADITIVO DESLIZANTE CRODAMIDE ER BEADS;1300;2000;KG;31,42;12911,92;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11001953;MEZCLA PEAD6200B/ADIT.DES.CRODA ER BEAD;1300;1000;KG;200,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002142;MASTERBATCH AZUL BAZ1003 (M Y M);1300;1000;KG;775,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002164;MASTERBATCH ROJO  FB01019;1300;1000;KG;216,35;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002171;POLIETILENO ALTA DENSIDAD 2710;1300;1000;KG;8250,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002392;CAJAS PARA TAPAS 48x 39x38;1300;1000;PZA;1773,00;1045054,13;2000,000;1178854,07;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11002392;CAJAS PARA TAPAS 48x 39x38;1300;2000;PZA;492,00;289998,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2000-Producción;1300-Proyectos PET
11002493;MASTERBATCH ROJO DM-PB-5525 DERPLAST;1300;1000;KG;15,00;1271,35;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002558;POLIETILENO OSTERLENE HD035-GP;1300;1000;KG;4117,00;753399,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002558;POLIETILENO OSTERLENE HD035-GP;1300;1007;KG;8,00;1463,98;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1007-Rechazado;1300-Proyectos PET
11002558;POLIETILENO OSTERLENE HD035-GP;1300;2000;KG;4024,59;736488,19;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11002691;CINTA MORROPACK 2” X 110  MTS;1300;1000;PZA;108,00;40409,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11002691;CINTA MORROPACK 2” X 110  MTS;1300;2000;PZA;19,00;7109,04;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2000-Producción;1300-Proyectos PET
11002810;MECATILLO CORDEL PP-30;1300;1000;PZA;18,00;11203,74;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11002894;MASTERBACH BLANCO PLORFX12020 AVIENT;1300;1000;KG;1375,00;461320,88;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002894;MASTERBACH BLANCO PLORFX12020 AVIENT;1300;2000;KG;125,00;41938,26;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11002895;RESINA PET RAMAPET INDORAMA R1;1300;2000;KG;130305,05;53419846,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11002896;ADI DESLIZ AVIENT CC1035498310(PLARGC120;1300;1000;KG;200,00;1111032,36;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002992;MASTERBATCH REMAFIN-ROJO PL33606961;1300;1000;KG;435,65;63493,84;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11002997;PALETA DE MADERA 141cm x 111cm x 14cm(M);1300;2003;PZA;765,00;1264432,37;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2003-Semiterminados;1300-Proyectos PET
11002998;MARCO DE MADERA 141cm x 111cm x 9 cm(M);1300;1007;PZA;150,00;132201,55;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1007-Rechazado;1300-Proyectos PET
11002998;MARCO DE MADERA 141cm x 111cm x 9 cm(M);1300;2003;PZA;842,00;742091,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2003-Semiterminados;1300-Proyectos PET
11002999;SEPARADOR Carton 141cm x 111cm x2,2mm(M);1300;2003;PZA;9569,00;3871913,48;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;2003-Semiterminados;1300-Proyectos PET
11003149;MASTERBATCH NARANJA FNA 1021;1300;1000;KG;608,75;167849,87;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003164;MASTERBATCH DORADO PPG3606564;1300;1000;KG;416,00;1922629,53;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003164;MASTERBATCH DORADO PPG3606564;1300;2000;KG;84,58;390908,48;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11003170;MASTERBATCH AZUL FAZ 1098 MyM;1300;1000;KG;119,72;31375,02;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003172;MASTERBATCH GRIS  FGR 1008 M&M;1300;1000;KG;183,85;45547,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003173;MASTERBATCH VERDE FVE 1047 M&M;1300;1000;KG;127,60;41565,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003185;MASTERBATCH AZUL MyM FAZ1084;1300;1000;KG;325,00;100542,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003204;MASTERBATCH FUCSIA (FR1018) 1005 (MyM);1300;1000;KG;51,60;22079,12;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003313;ADITIVO DE PURGA LIMP DE TOLDA MASTERBAC;1300;1000;KG;75,00;54600,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003313;ADITIVO DE PURGA LIMP DE TOLDA MASTERBAC;1300;2000;KG;34,50;25116,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11003314;COLORANTE AMBAR CC01063235ZF (Polar);1300;1000;KG;80,00;3780798,24;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003314;COLORANTE AMBAR CC01063235ZF (Polar);1300;2000;KG;67,28;3179604,06;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11003342;RESINA PET JADE CZ-302 (POLITEREFTALATO;1300;1000;KG;3300,00;1982475,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003463;CINTA DE IMPRE.450MT LAR X 15,5CM ANC ZE;1300;1000;PZA;20,00;31205,45;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003463;CINTA DE IMPRE.450MT LAR X 15,5CM ANC ZE;1300;2000;PZA;1,00;1560,27;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11003464;CINTA DE IMPRE.450MT LAR X 10CM ANC ZEBR;1300;1000;PZA;11,00;13707,26;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;1000-Materia Prima;1300-Proyectos PET
11003464;CINTA DE IMPRE.450MT LAR X 10CM ANC ZEBR;1300;2000;PZA;1,00;1246,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11003507;RESINA RAMAPET S1;1300;2000;KG;17,02;2830,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZMAP;2000-Producción;1300-Proyectos PET
11003511;PELICULA STRETCH POLIETILEN(SI) 16K 20M ;1300;1000;KG;576,00;820857,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11003515;FLEJE VERDE 3.810 Mts  Ancho 9mm. (SI);1300;1000;M;34290,00;495490,50;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11003516;MARCOS METALICOS (SI) 1.400 X 1.100;1300;1000;PZA;1500,00;39782614,74;400,000;10608697,26;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11003520;PALETAS DE MADERA 1,40mts X 1,10mts (SI);1300;1000;PZA;2177,00;17002805,88;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
11003542;CESTA METÁLICA MODELO 270 (SIR);1300;1000;PZA;528,00;25037802,58;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZEMP;1000-Materia Prima;1300-Proyectos PET
40000301;PREFORMAS TRANSPARENTE 39,31G (PCO);1300;2003;PZA;57756,00;1375957,57;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZSTE;2003-Semiterminados;1300-Proyectos PET
40000327;PREFORMAS TRANSPARENTE 43,9 G (PCO);1300;2003;PZA;47857,00;1273253,67;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZSTE;2003-Semiterminados;1300-Proyectos PET
40000565;PREFORMAS 52 GR POLAR AMBAR;1300;2000;PZA;6713,00;211555,76;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:37;ZSTE;2000-Producción;1300-Proyectos PET
